null_iteration,horizon,return_specification,peer_definition,outcome,statistic,sample_size,detected_event_count
360,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008864436952100532,149,180
360,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0015359416291091672,149,180
360,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0025559432573085896,101,180
360,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-3.701582342847487e-05,101,180
360,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0025929590807370643,101,180
360,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003283353322454514,62,180
360,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0016773502039940877,62,180
360,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0016060031184604274,62,180
360,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0035997909416090714,25,180
360,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0037802279115385696,25,180
360,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00018043696992949942,25,180
361,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0015836446280487473,194,228
361,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,6.72437013269423e-05,194,228
361,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0016508883293756898,194,228
361,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.005357719892370445,146,228
361,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0001373628981767226,146,228
361,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005495082790547168,146,228
361,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003627657576379915,93,228
361,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006182997356655077,93,228
361,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.004245957312045422,93,228
361,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002876196034224274,37,228
361,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00020449972875537866,37,228
361,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0026716963054688944,37,228
362,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0006875824982953421,158,187
362,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0001719984919992133,158,187
362,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0005155840062961291,158,187
362,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-3.7218225393559646e-05,93,187
362,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.003280402510742691,93,187
362,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003317620736136252,93,187
362,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0009559965627324771,51,187
362,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0026008331964863843,51,187
362,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0016448366337539072,51,187
362,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.005523957939276279,19,187
362,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.003170451516681502,19,187
362,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0023535064225947764,19,187
363,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0019519615595866306,178,224
363,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008037729367034694,178,224
363,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011481886228831614,178,224
363,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.002424818167347254,111,224
363,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0008244350635524828,111,224
363,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0032492532308997374,111,224
363,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0036594127625988724,75,224
363,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0013516607289750548,75,224
363,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005011073491573926,75,224
363,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002350043619920509,24,224
363,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0025394912790776152,24,224
363,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004889534898998123,24,224
364,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0015708883490874765,191,231
364,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00042134231501206554,191,231
364,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011495460340754118,191,231
364,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001296689263640879,130,231
364,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-5.770207913935881e-06,130,231
364,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001302459471554814,130,231
364,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00260214691440616,77,231
364,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001192513847593005,77,231
364,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003794660761999166,77,231
364,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00467038939766931,22,231
364,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00666417970804668,22,231
364,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001993790310377372,22,231
365,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001214736865003578,169,206
365,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006616078824508144,169,206
365,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0005531289825527638,169,206
365,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.006034011836852755,111,206
365,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,3.131569172240142e-05,111,206
365,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.006002696145130354,111,206
365,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0020679086648815134,77,206
365,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0016168725273239442,77,206
365,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003684781192205458,77,206
365,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.014335692833726864,27,206
365,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0027260326641253673,27,206
365,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.017061725497852228,27,206
366,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0013066264249391702,180,212
366,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0007717835401667002,180,212
366,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002078409965105871,180,212
366,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003228835902236539,129,212
366,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001192508118562652,129,212
366,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00442134402079919,129,212
366,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004690281275544113,84,212
366,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001954959702512333,84,212
366,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0027353215730317798,84,212
366,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002280963374763508,28,212
366,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00042020781394041623,28,212
366,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001860755560823089,28,212
367,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0004990464362206569,198,229
367,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00037257543844087143,198,229
367,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0008716218746615285,198,229
367,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0018731505117747672,138,229
367,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0005348375238480977,138,229
367,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.001338312987926669,138,229
367,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00204291148569566,100,229
367,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007615217193358441,100,229
367,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001281389766359816,100,229
367,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.008206329254053547,36,229
367,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.006325341855431818,36,229
367,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.014531671109485365,36,229
368,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00030573752443861205,201,233
368,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0013158280404227242,201,233
368,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001621565564861337,201,233
368,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.005872777974766952,130,233
368,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008323888962269168,130,233
368,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.005040389078540036,130,233
368,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.001075629575367616,96,233
368,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0008322868832949279,96,233
368,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.00024334269207268848,96,233
368,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00043070716792463064,26,233
368,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.005520253259111972,26,233
368,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.005089546091187342,26,233
369,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0001959083327329998,178,216
369,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0013094042091530858,178,216
369,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0015053125418860855,178,216
369,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00218795332129669,119,216
369,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0020770790397731816,119,216
369,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004265032361069873,119,216
369,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.008176873114123214,81,216
369,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.003899689201704324,81,216
369,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.01207656231582754,81,216
369,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.008253301820238689,34,216
369,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.010416746711536896,34,216
369,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.01867004853177559,34,216
370,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005981333816383131,171,222
370,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0010896404021897626,171,222
370,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0004915070205514495,171,222
370,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0035908279214570543,116,222
370,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.000932630105386869,116,222
370,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.004523458026843923,116,222
370,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006394689057175612,82,222
370,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00010952071543269934,82,222
370,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.006504209772608311,82,222
370,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.010026176453534525,29,222
370,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.008812360689193256,29,222
370,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0012138157643412715,29,222
371,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0012446283927104135,173,205
371,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004301938090800204,173,205
371,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0008144345836303928,173,205
371,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0030893081613569246,125,205
371,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00020080773022349612,125,205
371,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002888500431133428,125,205
371,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0031012684149528996,89,205
371,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00010732219055602716,89,205
371,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0029939462243968734,89,205
371,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.01911003103325449,29,205
371,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004998025059342512,29,205
371,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.018610228527320236,29,205
372,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00024147335064330483,191,237
372,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00016242251494356987,191,237
372,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-7.905083569973506e-05,191,237
372,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0007943529727066432,136,237
372,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001612529880939063,136,237
372,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0008181769082324195,136,237
372,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00033667007107558586,88,237
372,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0023726284956553443,88,237
372,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002035958424579759,88,237
372,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.010919102866781242,34,237
372,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006180498694862894,34,237
372,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.010301052997294953,34,237
373,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00030490661284980316,174,208
373,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0003036384615786995,174,208
373,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-1.2681512711035525e-06,174,208
373,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0005154612692442684,125,208
373,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004318542417179798,125,208
373,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-8.360702752628885e-05,125,208
373,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00017506596974244573,84,208
373,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00021628469248443136,84,208
373,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,4.121872274198588e-05,84,208
373,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0049338946623937365,30,208
373,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.007795487983662732,30,208
373,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002861593321268995,30,208
374,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002037309490628941,191,219
374,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0010076640343686725,191,219
374,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003044973524997614,191,219
374,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002709043964858111,136,219
374,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0004443571837418462,136,219
374,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003153401148599956,136,219
374,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00287275604790151,104,219
374,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0009616830261355759,104,219
374,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0038344390740370866,104,219
374,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0012838274126542367,37,219
374,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0019271971193284452,37,219
374,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.003211024531982681,37,219
375,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.001991886878221983,192,230
375,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.00012637454948732116,192,230
375,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0021182614277093044,192,230
375,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0010911937518864338,128,230
375,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0009789331294633554,128,230
375,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00011226062242307953,128,230
375,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.00246481639234597,85,230
375,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,1.3894114028873984e-05,85,230
375,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0024787105063748443,85,230
375,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.009565045604967667,31,230
375,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.006650582294021724,31,230
375,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.016215627898989386,31,230
376,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.003997517940754023,168,201
376,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0002511261523208714,168,201
376,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.003746391788433151,168,201
376,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0004418015549839241,112,201
376,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0007954266751423413,112,201
376,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0012372282301262652,112,201
376,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.002642603081913465,78,201
376,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001544978231528636,78,201
376,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0041875813134421,78,201
376,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.006324514836392834,23,201
376,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0005575352957087602,23,201
376,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0068820501321015925,23,201
377,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0006171208485995456,204,247
377,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0007813708585946866,204,247
377,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.001398491707194232,204,247
377,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00010330174607079936,148,247
377,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0015686085155326255,148,247
377,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.001465306769461825,148,247
377,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0011697003167660284,108,247
377,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0014346390286913671,108,247
377,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0026043393454573942,108,247
377,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.005387584649460827,32,247
377,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0036747210021938156,32,247
377,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.001712863647267012,32,247
378,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001475394061294506,193,240
378,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00047460951829160616,193,240
378,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.001950003579586112,193,240
378,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0002788262332801803,125,240
378,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011950630303379176,125,240
378,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0014738892636180984,125,240
378,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0016152635723510093,90,240
378,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011719160038430275,90,240
378,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0027871795761940372,90,240
378,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.007598471194159821,30,240
378,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0007087465276721555,30,240
378,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.00830721772183198,30,240
379,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001251469961889879,192,225
379,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,8.599696591585172e-05,192,225
379,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0011654729959740269,192,225
379,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.004182083289649674,137,225
379,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0012598619562385082,137,225
379,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.005441945245888182,137,225
379,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0024223437606243252,95,225
379,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0009118088586859375,95,225
379,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0033341526193102623,95,225
379,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.001350528188107755,47,225
379,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0028098271413088557,47,225
379,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0014592989532011015,47,225
380,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0011098234746613005,170,215
380,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0011341325470486448,170,215
380,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0022439560217099447,170,215
380,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007087566428398469,118,215
380,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00018645096430334288,118,215
380,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.006901115464095127,118,215
380,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.014926105784186058,83,215
380,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0006470745849146531,83,215
380,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.015573180369100713,83,215
380,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.016377881787374166,32,215
380,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-5.48167652866193e-05,32,215
380,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.016323065022087548,32,215
381,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0021115323635338377,168,201
381,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00019093123581481622,168,201
381,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002302463599348654,168,201
381,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005726479093995689,114,201
381,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0005442340052576723,114,201
381,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.0011168819146572418,114,201
381,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0014074208840158216,84,201
381,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.00028458736657324045,84,201
381,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0011228335174425822,84,201
381,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0005964820631649725,37,201
381,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.005438200963692198,37,201
381,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.004841718900527226,37,201
382,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0011131537860738943,189,228
382,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0011487755429956685,189,228
382,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.002261929329069563,189,228
382,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.00558010449760423,128,228
382,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0018974829994226783,128,228
382,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.007477587497026908,128,228
382,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.006065915177554758,86,228
382,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.002416731610253716,86,228
382,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.008482646787808475,86,228
382,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.013437052486210693,29,228
382,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.001751420884284962,29,228
382,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,0.015188473370495654,29,228
383,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0013314833679077041,171,210
383,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-9.03136465712403e-06,171,210
383,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0013224520032505801,171,210
383,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.003676075872619008,110,210
383,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,-0.0009788215608646672,110,210
383,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002697254311754341,110,210
383,5,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.007339641585637921,82,210
383,5,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0017433470039484795,82,210
383,5,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0090829885895864,82,210
383,10,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.009918714165176116,27,210
383,10,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.010370237691622954,27,210
383,10,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.02028895185679908,27,210
384,1,semiconductor_adjusted_return,economic_subsector_peers,convergence,-0.0007758272940070357,174,213
384,1,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.001674691730518848,174,213
384,1,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.002450519024525884,174,213
384,3,semiconductor_adjusted_return,economic_subsector_peers,convergence,0.0005292096508242157,115,213
384,3,semiconductor_adjusted_return,economic_subsector_peers,peer_catchup,0.0019445277772177098,115,213
384,3,semiconductor_adjusted_return,economic_subsector_peers,initiator_reversal,-0.0014153181263934945,115,213
